Predicted Rent,Predicted Class
15324.382,0
21824.564,0
6243.2183,0
41657.805,0
7993.972,0
18583.81,0
17963.342,0
13402.461,0
10879.647,0
10037.748,0
12785.001,0
31687.072,0
14774.771,0
8626.798,0
13577.343,0
43356.355,0
60250.742,0
9622.71,0
13950.179,0
30948.025,0
11694.86,0
27266.217,0
10989.763,0
9999.524,0
12670.64,0
17126.54,0
14303.106,0
15153.689,0
11140.741,0
5953.915,0
28613.324,0
9016.935,0
19173.373,0
9987.2705,0
43654.79,0
21553.025,0
6292.025,0
6759.326,0
32755.002,0
21155.943,0
13820.601,0
17239.654,0
21706.7,0
10532.065,0
22386.281,0
19529.205,0
8618.065,0
12060.039,0
12138.728,0
28621.889,0
9481.296,0
12001.887,0
31300.719,0
29994.314,0
11621.7295,0
7710.0933,0
13847.235,0
24289.432,0
9943.638,0
15591.802,0
11539.328,0
39342.977,0
33750.176,0
15727.04,0
16967.283,0
15770.118,0
19327.723,0
8613.457,0
6384.949,0
43623.41,0
13620.647,0
19936.174,0
15920.903,0
26151.24,0
20426.709,0
25007.262,0
13300.1045,0
12034.687,0
14636.184,0
8399.35,0
9570.519,0
7902.538,0
23979.021,0
11459.7,0
15504.23,0
13849.476,0
13406.255,0
16299.253,0
6057.6675,0
10128.423,0
3500.2822,0
10239.165,0
15686.623,0
19585.682,0
34860.844,0
14032.179,0
6676.158,0
25779.373,0
19939.104,0
7076.9126,0
12012.407,0
19444.584,0
17516.936,0
9017.429,0
16874.162,0
15946.228,0
5902.179,0
16058.915,0
15245.75,0
7569.483,0
8297.434,0
22419.78,0
24334.611,0
11048.433,0
25235.932,0
16564.924,0
7556.894,0
10471.2,0
16220.8,0
18552.72,0
7669.754,0
9065.497,0
18115.836,0
10024.481,0
43491.902,0
11192.861,0
7778.765,0
11381.171,0
7159.356,0
20843.736,0
13327.13,0
27073.975,0
30126.205,0
11597.047,0
17242.322,0
9648.464,0
12675.105,0
47016.164,0
10243.194,0
6346.466,0
10324.749,0
7158.4956,0
13022.855,0
8623.2,0
16329.732,0
10658.06,0
24261.668,0
23388.361,0
28872.498,0
12375.867,0
21683.846,0
9835.702,0
10665.208,0
19204.61,0
13685.091,0
6924.7036,0
11688.453,0
14830.747,0
15888.394,0
36602.63,0
16981.756,0
19759.791,0
21143.064,0
15968.109,0
20617.326,0
21174.479,0
6708.6406,0
17214.342,0
18683.064,0
39834.86,0
6252.071,0
47437.582,0
5005.5674,0
28738.918,0
17069.107,0
14635.944,0
3338.9526,0
24355.969,0
29854.004,0
59805.277,0
20192.582,0
10498.618,0
9934.542,0
19310.725,0
25819.822,0
15888.098,0
12189.712,0
8146.268,0
17060.729,0
11952.006,0
11685.592,0
18553.213,0
21320.666,0
29998.979,0
22684.408,0
10974.294,0
12948.208,0
13007.014,0
12574.964,0
39655.9,0
26978.867,0
8252.694,0
5815.4604,0
25201.97,0
21370.988,0
15590.156,0
7679.97,0
13977.336,0
13551.731,0
58102.656,0
18055.004,0
9396.284,0
25479.404,0
14417.508,0
10619.847,0
7371.2715,0
14961.165,0
20045.186,0
36044.184,0
6738.014,0
13053.124,0
14488.2705,0
5833.864,0
7438.2017,0
45323.605,0
7536.193,0
9452.396,0
35585.85,0
18160.01,0
22540.846,0
14323.21,0
8394.933,0
10115.964,0
7503.6055,0
32822.082,0
14658.235,0
31752.582,0
13304.052,0
20869.52,0
13202.033,0
10523.527,0
47459.996,0
10336.206,0
9739.071,0
23763.283,0
32192.771,0
10943.395,0
17749.205,0
10259.778,0
12390.587,0
17979.998,0
11431.563,0
27258.271,0
7825.145,0
17344.906,0
12149.902,0
29148.135,0
9328.493,0
10002.224,0
9209.269,0
12899.839,0
10324.212,0
24239.404,0
5867.811,0
18042.367,0
17444.195,0
11984.152,0
11987.935,0
18171.207,0
24133.346,0
7656.5645,0
18279.396,0
12897.124,0
8169.6807,0
13421.892,0
20540.068,0
11810.8545,0
15197.737,0
23412.688,0
34270.86,0
8042.7407,0
21456.768,0
17359.6,0
7113.6333,0
9142.222,0
77717.06,0
7511.1455,0
17758.877,0
17278.793,0
18547.287,0
5468.605,0
11775.405,0
15319.311,0
12986.335,0
19816.748,0
9270.157,0
7167.703,0
17849.924,0
16684.543,0
6635.8853,0
22647.688,0
3350.0552,0
18636.47,0
12489.085,0
6848.5005,0
7468.388,0
11350.923,0
24728.201,0
14985.328,0
24447.258,0
9237.0205,0
18315.287,0
9652.176,0
7320.147,0
38511.617,0
17381.78,0
10676.144,0
18674.826,0
3870.1646,0
13199.872,0
26057.787,0
10952.22,0
12110.124,0
22452.17,0
7069.1704,0
21856.115,0
29996.682,0
15558.713,0
12914.356,0
34759.17,0
17364.338,0
13506.755,0
17140.33,0
35408.566,0
6746.2905,0
7865.895,0
13531.268,0
10093.025,0
7706.1055,0
11811.277,0
13013.437,0
16140.691,0
18949.55,0
22342.83,0
9781.876,0
12586.272,0
10585.96,0
9614.562,0
16783.592,0
12492.819,0
12402.542,0
14998.126,0
22647.588,0
24284.436,0
10387.214,0
10079.351,0
11087.89,0
28957.412,0
11806.562,0
7632.8706,0
9853.407,0
9079.29,0
7842.598,0
14288.89,0
23343.67,0
10111.382,0
15575.611,0
14016.698,0
17245.475,0
11505.548,0
16060.401,0
8825.858,0
13396.6045,0
9387.659,0
17063.1,0
12241.703,0
13717.216,0
25326.19,0
11453.943,0
16173.663,0
10174.573,0
36816.707,0
30779.0,0
13353.325,0
10908.897,0
23415.455,0
10490.327,0
9412.557,0
12076.676,0
9288.836,0
16854.918,0
10600.034,0
13911.772,0
22816.307,0
11679.07,0
26931.959,0
8085.6333,0
9569.88,0
5156.774,0
8415.383,0
6857.026,0
7859.5337,0
20816.623,0
11197.798,0
15301.779,0
11452.148,0
11490.275,0
5834.235,0
11578.359,0
5819.394,0
12789.993,0
14425.015,0
25565.768,0
16284.186,0
40677.363,0
17901.303,0
13144.377,0
28936.674,0
15699.033,0
46617.93,0
18823.19,0
14639.267,0
30125.393,0
47499.418,0
13962.436,0
42606.152,0
22567.31,0
11591.373,0
31075.02,0
4868.44,0
12144.64,0
9706.349,0
23381.525,0
17222.232,0
9188.974,0
19584.068,0
11738.711,0
10128.685,0
23343.947,0
14852.981,0
23900.865,0
10222.819,0
3415.7383,0
10829.515,0
17010.607,0
37287.777,0
13839.304,0
7376.43,0
10794.192,0
11260.644,0
14036.445,0
11162.304,0
8556.726,0
12806.667,0
5275.811,0
13677.462,0
17134.309,0
8875.048,0
37443.59,0
19150.637,0
6670.8706,0
15090.64,0
34472.418,0
11832.487,0
15135.618,0
8246.468,0
21700.854,0
5440.6953,0
13556.375,0
11569.335,0
6144.6465,0
23272.877,0
23127.006,0
15961.11,0
12698.032,0
14165.308,0
7493.6294,0
8307.827,0
16560.926,0
11942.567,0
17308.734,0
35827.547,0
9314.964,0
11215.754,0
27025.943,0
17242.828,0
11804.42,0
14005.018,0
24248.398,0
35978.508,0
11126.343,0
14792.81,0
9655.327,0
17290.201,0
37428.168,0
19189.193,0
23661.0,0
16015.853,0
14311.876,0
13292.452,0
9525.243,0
14520.61,0
8223.944,0
31371.432,0
14752.9375,0
5144.47,0
22317.803,0
15539.244,0
21437.08,0
20045.186,0
31940.553,0
14107.445,0
11929.693,0
33368.152,0
18093.31,0
14714.957,0
8997.72,0
9798.339,0
11825.372,0
15812.307,0
8141.838,0
21304.09,0
14222.825,0
9281.769,0
15281.399,0
29431.955,0
32047.633,0
33448.266,0
8612.866,0
11248.235,0
20075.42,0
36598.42,0
8289.493,0
20119.814,0
11233.614,0
13406.411,0
27874.8,0
19066.955,0
9559.308,0
20292.768,0
11858.364,0
17750.139,0
12949.491,0
13745.022,0
38752.69,0
14794.165,0
8343.516,0
26417.018,0
14209.156,0
5764.0845,0
19558.209,0
10717.808,0
17983.127,0
11465.081,0
15644.207,0
21456.887,0
23600.72,0
30474.918,0
14587.388,0
24426.537,0
10719.881,0
35753.613,0
30756.217,0
20348.365,0
8749.653,0
56400.723,0
12478.87,0
29749.322,0
38443.895,0
17353.432,0
6501.219,0
10587.669,0
11090.364,0
17510.74,0
8006.732,0
12113.077,0
15848.431,0
29012.139,0
7915.403,0
11408.493,0
7756.0767,0
10781.302,0
24287.287,0
9795.962,0
19131.254,0
19802.229,0
13003.163,0
12588.216,0
11469.626,0
33759.73,0
11298.685,0
12606.39,0
30984.053,0
25160.59,0
10822.292,0
8872.569,0
45568.324,0
10985.292,0
10463.352,0
10741.384,0
7959.284,0
9821.647,0
7589.148,0
7771.5425,0
13070.13,0
17394.736,0
22941.104,0
13090.188,0
13038.679,0
8633.779,0
29521.35,0
13160.159,0
44879.773,0
26527.342,0
8909.171,0
11594.126,0
22824.309,0
21704.99,0
22471.492,0
12899.099,0
32762.541,0
27440.148,0
19764.22,0
40888.52,0
23612.842,0
19727.197,0
12362.4795,0
15746.729,0
59162.355,0
8477.718,0
15719.281,0
10598.616,0
16327.099,0
33393.184,0
15282.734,0
15373.93,0
47257.16,0
11756.958,0
22307.604,0
12270.295,0
20677.955,0
33824.887,0
11888.933,0
7922.5522,0
21143.893,0
38724.848,0
12824.649,0
17327.19,0
42155.164,0
5303.389,0
42534.598,0
38131.906,0
33121.55,0
7373.884,0
25815.246,0
7864.125,0
17114.773,0
15443.393,0
9654.976,0
10950.501,0
27284.35,0
12490.329,0
24709.63,0
22244.6,0
12176.94,0
12307.409,0
9634.88,0
42538.535,0
23759.473,0
6779.1987,0
38782.926,0
5536.3677,0
11513.04,0
53872.074,0
17118.674,0
12794.1875,0
9987.433,0
21454.229,0
12991.833,0
9474.159,0
14930.609,0
15410.177,0
8885.241,0
41314.543,0
8281.78,0
18215.807,0
22455.092,0
19136.834,0
16625.432,0
25337.021,0
14723.901,0
36032.95,0
5143.8496,0
6964.2236,0
9335.061,0
11877.155,0
22936.705,0
14325.154,0
28339.355,0
20267.385,0
17280.955,0
28692.947,0
14093.421,0
12254.038,0
8636.054,0
9571.053,0
9586.365,0
9344.338,0
28331.373,0
29161.74,0
11435.164,0
12390.083,0
15702.765,0
38499.48,0
19355.096,0
10402.803,0
10547.32,0
14280.14,0
20131.46,0
8280.212,0
8333.783,0
3678.9402,0
8634.753,0
12748.206,0
23078.662,0
26279.186,0
14362.006,0
8619.901,0
10764.763,0
18982.166,0
10442.214,0
12129.177,0
15489.974,0
33859.51,0
49961.25,0
19392.432,0
14190.45,0
28817.295,0
18590.037,0
7793.3804,0
33390.38,0
13931.931,0
23726.867,0
20999.502,0
11960.56,0
45355.63,0
15352.236,0
16150.464,0
12941.349,0
48337.645,0
13286.028,0
14110.022,0
8623.065,0
54031.97,0
11750.733,0
13556.835,0
20502.123,0
17480.4,0
11242.261,0
20589.947,0
14558.446,0
36094.77,0
7225.898,0
10970.968,0
18767.287,0
29121.096,0
24005.928,0
24667.443,0
19348.635,0
5714.9194,0
14711.31,0
45618.75,0
15581.477,0
27948.564,0
17787.111,0
9647.9795,0
12493.593,0
5790.986,0
11319.376,0
12754.972,0
12653.561,0
18996.064,0
9896.674,0
20416.72,0
15569.009,0
5845.4927,0
34879.645,0
10141.087,0
8319.919,0
14186.929,0
17026.299,0
6866.1,0
14027.728,0
14303.513,0
31682.479,0
5721.65,0
10144.849,0
11747.038,0
11596.62,0
8655.632,0
62012.008,0
16599.275,0
13360.84,0
49274.023,0
18056.69,0
12193.014,0
7661.0034,0
12988.308,0
13271.961,0
9485.405,0
24466.4,0
7427.422,0
12809.4795,0
22245.467,0
10634.262,0
11815.119,0
54230.67,0
6088.5786,0
15904.348,0
27607.33,0
18842.307,0
26451.963,0
11559.7705,0
10546.722,0
10006.581,0
16918.705,0
13347.81,0
44356.76,0
50129.81,0
43061.906,0
17154.559,0
9793.589,0
19320.951,0
18743.867,0
18410.76,0
10819.223,0
15571.859,0
32386.156,0
5294.526,0
11756.406,0
60729.94,0
14331.417,0
23376.85,0
18598.705,0
12255.473,0
7291.8545,0
6706.6836,0
14909.922,0
28537.611,0
8870.117,0
14771.417,0
10965.86,0
11634.511,0
11802.517,0
18457.498,0
17862.166,0
22208.193,0
21974.135,0
11165.073,0
11427.265,0
17926.057,0
14402.399,0
10411.409,0
11416.372,0
28313.209,0
11333.853,0
9348.417,0
16822.863,0
18890.527,0
13501.575,0
10407.06,0
9383.239,0
5923.696,0
9188.341,0
22623.08,0
30329.184,0
19770.4,0
24242.48,0
12565.119,0
10137.15,0
13725.793,0
19926.084,0
43000.383,0
9268.256,0
10957.423,0
7045.929,0
12770.423,0
19164.125,0
13197.066,0
7328.8955,0
32762.541,0
28043.293,0
12647.518,0
7132.947,0
14957.433,0
38933.582,0
18758.145,0
37074.777,0
53383.676,0
8139.719,0
14310.866,0
14156.1455,0
12166.437,0
10359.285,0
10748.328,0
42996.56,0
17213.346,0
21174.662,0
23685.342,0
10143.511,0
15944.108,0
7893.0483,0
13390.741,0
17195.771,0
10348.811,0
5352.2437,0
23628.934,0
12374.784,0
23464.178,0
20766.143,0
12771.829,0
24906.635,0
8266.159,0
13592.474,0
16835.67,0
17415.639,0
39782.523,0
16512.172,0
7370.627,0
8458.37,0
13008.593,0
17522.193,0
15725.885,0
20362.4,0
10899.195,0
10856.501,0
19345.01,0
36985.85,0
22188.69,0
13623.354,0
25266.18,0
11422.411,0
5951.4927,0
9717.446,0
7437.117,0
13269.757,0
37804.555,0
14090.558,0
12740.009,0
9554.36,0
9554.36,0
27757.412,0
21659.428,0
44366.97,0
8491.172,0
15705.116,0
12344.756,0
15229.351,0
20714.72,0
15881.427,0
9319.5205,0
9217.523,0
9810.126,0
7328.731,0
15149.084,0
9193.796,0
10028.437,0
11682.112,0
7690.841,0
2851.2783,0
11659.777,0
18966.871,0
9572.345,0
19847.072,0
24474.654,0
7664.1636,0
15758.408,0
7563.032,0
13082.6875,0
29026.422,0
28122.354,0
14318.793,0
18401.447,0
12145.414,0
15347.687,0
5621.268,0
30723.299,0
23422.78,0
16255.335,0
20285.623,0
8785.444,0
8986.595,0
20765.361,0
16600.338,0
15796.472,0
21055.363,0
17783.482,0
16419.37,0
14185.097,0
12077.186,0
12196.503,0
10764.935,0
9208.511,0
12099.452,0
79127.35,0
18696.504,0
8527.866,0
6872.257,0
18266.615,0
16613.08,0
8436.032,0
5684.8364,0
17596.076,0
17236.428,0
10963.099,0
36782.12,0
16450.857,0
9904.497,0
9252.226,0
10066.255,0
9895.463,0
81936.766,0
8047.194,0
13234.662,0
7895.3657,0
4634.397,0
33429.26,0
7165.2915,0
12783.64,0
13093.824,0
25316.58,0
7480.19,0
12270.292,0
22593.271,0
10638.073,0
18429.207,0
11672.454,0
18962.143,0
19165.564,0
25362.38,0
48908.723,0
12822.244,0
11798.12,0
25724.861,0
50690.05,0
9902.905,0
12858.595,0
26979.592,0
6487.5366,0
33598.23,0
40912.66,0
8718.718,0
14122.911,0
16076.374,0
24140.521,0
8817.43,0
22600.105,0
11145.12,0
12728.168,0
22838.771,0
9559.898,0
23932.658,0
12450.88,0
13970.382,0
11467.786,0
23992.178,0
9493.833,0
13917.9795,0
16954.19,0
15682.145,0
16164.08,0
20872.994,0
13229.853,0
18620.668,0
10491.054,0
25779.48,0
13452.676,0
18963.342,0
36627.113,0
83483.516,0
33901.69,0
28338.04,0
8584.628,0
16127.155,0
15851.455,0
2996.4292,0
51561.848,0
8821.9795,0
53143.098,0
16888.928,0
7508.683,0
8402.948,0
13102.477,0
34055.707,0
8684.313,0
26241.969,0
13129.935,0
11170.417,0
14156.766,0
10423.013,0
5585.057,0
8907.692,0
33279.285,0
11838.423,0
9566.426,0
6645.6606,0
7372.613,0
17897.432,0
21672.494,0
17613.057,0
13453.696,0
28302.906,0
7354.854,0
20771.934,0
11734.265,0
8085.4106,0
7426.629,0
21816.584,0
8656.738,0
29250.639,0
14539.909,0
12005.618,0
16616.193,0
3528.7783,0
26661.662,0
19640.633,0
10000.269,0
27146.264,0
6791.9937,0
6546.905,0
44271.45,0
13749.261,0
22487.744,0
23565.91,0
13792.588,0
13423.944,0
10981.409,0
15597.342,0
13828.132,0
9859.614,0
24211.06,0
7986.4736,0
51379.12,0
37232.51,0
11711.616,0
35673.6,0
16092.982,0
21168.688,0
15532.082,0
15852.609,0
13112.233,0
6569.8237,0
22809.432,0
6257.9077,0
9052.663,0
9100.419,0
15599.844,0
18203.1,0
15297.718,0
6983.878,0
5220.6494,0
11422.243,0
11435.641,0
12216.794,0
19975.768,0
21885.088,0
20104.975,0
21846.365,0
19632.227,0
33932.895,0
16047.423,0
25809.264,0
20795.9,0
10276.081,0
13447.411,0
18538.332,0
43635.844,0
29542.018,0
11577.901,0
6396.636,0
5491.115,0
5398.0835,0
8439.05,0
10142.817,0
13865.569,0
9765.5205,0
35341.793,0
19986.734,0
31054.684,0
13453.696,0
68462.05,0
8765.159,0
10118.046,0
5053.305,0
8378.927,0
18250.3,0
45666.02,0
45471.668,0
9872.453,0
34397.707,0
7371.481,0
33423.5,0
12646.976,0
22348.213,0
8630.196,0
43533.2,0
8955.526,0
17236.229,0
15825.198,0
13168.424,0
18427.24,0
34121.934,0
43108.434,0
10754.16,0
9853.501,0
6701.189,0
9733.253,0
24068.314,0
10637.9795,0
16712.264,0
46577.363,0
19957.564,0
7512.515,0
11308.857,0
10233.231,0
16929.725,0
15260.546,0
8611.887,0
7453.5947,0
8273.806,0
18815.318,0
16968.729,0
22887.373,0
11464.314,0
7105.656,0
17298.893,0
16204.516,0
14251.862,0
11366.925,0
19323.104,0
17319.104,0
43660.246,0
21899.303,0
16638.229,0
22627.717,0
13216.321,0
13291.25,0
35493.215,0
5936.479,0
13114.598,0
16536.617,0
12050.7705,0
3742.3223,0
14315.187,0
8315.491,0
18346.63,0
22792.037,0
38591.98,0
24374.031,0
9724.046,0
20960.38,0
35956.527,0
36673.133,0
36533.82,0
35818.113,0
13686.257,0
39449.965,0
11684.741,0
7573.1045,0
45427.43,0
7537.774,0
5079.9624,0
8988.753,0
11399.524,0
15910.093,0
17357.418,0
18126.133,0
19212.318,0
19571.805,0
14575.749,0
13842.099,0
25132.209,0
14076.449,0
10059.492,0
8446.333,0
14189.419,0
7925.1606,0
11206.484,0
20745.955,0
9568.118,0
5823.375,0
19973.064,0
7925.1606,0
18260.994,0
15240.375,0
19664.68,0
12201.478,0
23356.809,0
10469.638,0
5288.677,0
13412.676,0
44765.3,0
5039.076,0
5665.3975,0
8320.962,0
18822.193,0
9610.966,0
8352.473,0
20293.053,0
7749.3975,0
46190.38,0
11583.913,0
13764.751,0
14065.241,0
16610.99,0
11398.902,0
8411.804,0
7579.9272,0
5206.94,0
4412.772,0
8998.665,0
16639.162,0
14334.327,0
5957.2397,0
31369.941,0
33199.668,0
9125.802,0
11382.519,0
15528.388,0
11622.462,0
10035.046,0
12352.562,0
10789.216,0
14083.157,0
55386.414,0
62060.707,0
18066.074,0
8135.7285,0
14269.994,0
12560.687,0
18415.846,0
20429.389,0
16183.03,0
15924.143,0
13796.744,0
16476.414,0
15005.377,0
11601.12,0
6478.8164,0
19223.744,0
8399.49,0
18861.408,0
25301.31,0
8306.867,0
10056.267,0
18344.117,0
8096.9346,0
18012.604,0
15951.763,0
5529.0786,0
91896.305,0
11635.155,0
56234.55,0
11380.103,0
7262.354,0
8272.818,0
16864.162,0
10145.491,0
10118.835,0
6205.556,0
4927.6147,0
24104.93,0
11493.643,0
5585.699,0
11830.224,0
24815.01,0
48766.285,0
33660.574,0
17755.678,0
13058.515,0
19744.162,0
11565.464,0
27269.717,0
16142.591,0
5554.062,0
7831.179,0
14673.968,0
14672.251,0
11537.067,0
17981.867,0
33218.652,0
31797.709,0
13741.091,0
13984.614,0
16248.106,0
5653.4995,0
8384.249,0
22651.33,0
26341.955,0
15486.187,0
17709.615,0
16427.504,0
26527.256,0
17294.834,0
14046.256,0
26919.848,0
35493.426,0
42214.348,0
20738.832,0
